name,Region,Last Update,Confirmed,Deaths,Recovered,Date
Montana,USA,2020-03-24 03:00:00 * CTY: Gallatin 16; Yellowstone 7; Missoula 6; Flathead 4; Cascade 3; Lewis and Clark 3; Silver Bow 2; unknown 1; Roosevelt 1; Broadwater 1; Madison 1; Ravalli 1,46,0,0,03-23-2020
Puerto Rico,USA,2020-03-24 03:00:00 * CTY: Puerto Rico 31,31,2,0,03-23-2020
Alaska,USA,2020-03-24 03:00:00 * CTY: Anchorage 17; Fairbanks North Star 7; Ketchikan Gateway 6; Matanuska-Susitna Borough 2; Sterling 1; Juneau 1; Seward 1; Soldotna 1,36,0,0,03-23-2020
North Dakota,USA,2020-03-24 03:00:00 * CTY: Burleigh 16; Morton 7; Ward 3; unknown 3; Pierce 2; Ramsey 1; Cass 1,33,0,0,03-23-2020
Guam,USA,2020-03-24 03:00:00 * CTY: Guam 29,29,1,0,03-23-2020
Grand Princess,USA,2020-03-24 03:00:00 * CTY: unknown 20; Solano 7; San Diego 1; Grand Princess 0,28,1,0,03-23-2020
Wyoming,USA,2020-03-24 03:00:00 * CTY: Fremont 10; Laramie 7; Sheridan 4; Carbon 2; Teton 2; Park 1; Campbell 1; Natrona 1,28,0,0,03-23-2020
South Dakota,USA,2020-03-24 03:00:00 * CTY: Beadle 12; Minnehaha 5; McCook 2; Davison 2; Brown 1; Lyman 1; Hughes 1; Codington 1; Pennington 1; Bon Homme 1; Charles Mix 1,28,1,0,03-23-2020
West Virginia,USA,2020-03-24 03:00:00 * CTY: Monongalia 5; Kanawha 4; Jefferson 3; Marshall 2; Tucker 2; Mercer 2; Jackson 1; Putnam 1,20,0,0,03-23-2020
United States Virgin Islands,USA,2020-03-24 03:00:00 * CTY: unknown 17,17,0,0,03-23-2020
Wuhan Evacuee,USA,2020-03-24 03:00:00 * CTY: unknown 4,4,0,0,03-23-2020
Hubei,Mainland China,2020-03-24 14:00:00,67801,3160,60324,03-24-2020
Guangdong,Mainland China,2020-03-24 03:00:00,1428,8,1333,03-24-2020
Henan,Mainland China,2020-03-23 02:00:00,1274,22,1250,03-24-2020
Zhejiang,Mainland China,2020-03-24 04:00:00,1240,1,1221,03-24-2020
Hunan,Mainland China,2020-03-22 18:00:00,1018,4,1014,03-24-2020
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984,03-24-2020
Jiangxi,Mainland China,2020-03-22 18:00:00,936,1,934,03-24-2020
Shandong,Mainland China,2020-03-23 11:00:00,768,7,752,03-24-2020
Jiangsu,Mainland China,2020-03-24 04:00:00,636,0,631,03-24-2020
Chongqing,Mainland China,2020-03-24 00:00:00,578,6,570,03-24-2020
Sichuan,Mainland China,2020-03-24 02:00:00,545,3,536,03-24-2020
Beijing,Mainland China,2020-03-24 08:00:00,558,8,401,03-24-2020
Heilongjiang,Mainland China,2020-03-24 01:00:00,484,13,468,03-24-2020
Shanghai,Mainland China,2020-03-24 09:00:00,414,4,330,03-24-2020
Hebei,Mainland China,2020-03-22 18:00:00,319,6,310,03-24-2020
Hong Kong,Hong Kong,2020-03-24 10:00:00,386,4,101,03-24-2020
Fujian,Mainland China,2020-03-24 02:00:00,318,1,295,03-24-2020
Guangxi,Mainland China,2020-03-22 18:00:00,254,2,250,03-24-2020
Shaanxi,Mainland China,2020-03-24 03:00:00,249,3,240,03-24-2020
Yunnan,Mainland China,2020-03-17 02:00:00,176,2,172,03-24-2020
Taiwan,Taiwan,2020-03-24 08:00:00,215,2,29,03-24-2020
Hainan,Mainland China,2020-03-24 05:00:00,168,6,162,03-24-2020
Guizhou,Mainland China,2020-03-17 02:00:00,146,2,144,03-24-2020
Tianjin,Mainland China,2020-03-24 15:00:00,145,3,133,03-24-2020
Gansu,Mainland China,2020-03-24 14:00:00,136,2,119,03-24-2020
Shanxi,Mainland China,2020-03-24 00:00:00,134,0,133,03-24-2020
Liaoning,Mainland China,2020-03-23 01:00:00,127,2,124,03-24-2020
Jilin,Mainland China,2020-03-16 02:00:00,93,1,92,03-24-2020
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73,03-24-2020
Nei Mongol,Mainland China,2020-03-19 03:00:00,75,1,74,03-24-2020
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75,03-24-2020
Macau,Macau,2020-03-24 04:00:00,25,0,10,03-24-2020
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18,03-24-2020
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1,03-24-2020
Angola,Angola,2020-03-25 03:00:00,3,0,0,03-24-2020
Benin,Benin,2020-03-25 03:00:00,6,0,0,03-24-2020
Bahamas,Bahamas,2020-03-25 03:00:00,5,0,1,03-24-2020
Belize,Belize,2020-03-25 03:00:00,1,0,0,03-24-2020
Barbados,Barbados,2020-03-25 03:00:00,18,0,0,03-24-2020
Central African Republic,Central African Republic,2020-03-25 03:00:00,3,0,0,03-24-2020
Republic of the Congo,Republic of the Congo,2020-03-25 03:00:00,4,0,0,03-24-2020
Cabo Verde,Cabo Verde,2020-03-25 03:00:00,3,1,0,03-24-2020
Djibouti,Djibouti,2020-03-25 03:00:00,3,0,0,03-24-2020
Dominica,Dominica,2020-03-25 03:00:00,7,0,0,03-24-2020
Eritrea,Eritrea,2020-03-25 03:00:00,1,0,0,03-24-2020
Fiji,Fiji,2020-03-25 03:00:00,4,0,0,03-24-2020
Gambia,Gambia,2020-03-25 03:00:00,3,1,0,03-24-2020
Equatorial Guinea,Equatorial Guinea,2020-03-25 03:00:00,9,0,0,03-24-2020
Grenada,Grenada,2020-03-25 03:00:00,1,0,0,03-24-2020
Haiti,Haiti,2020-03-25 03:00:00,7,0,0,03-24-2020
Kyrgyzstan,Kyrgyzstan,2020-03-25 03:00:00,42,0,0,03-24-2020
Laos,Laos,2020-03-25 03:00:00,2,0,0,03-24-2020
Liberia,Liberia,2020-03-25 03:00:00,3,0,0,03-24-2020
Libya,Libya,2020-03-25 03:00:00,1,0,0,03-24-2020
Madagascar,Madagascar,2020-03-25 03:00:00,17,0,0,03-24-2020
Montenegro,Montenegro,2020-03-25 03:00:00,47,1,0,03-24-2020
Mozambique,Mozambique,2020-03-25 03:00:00,3,0,0,03-24-2020
Mauritius,Mauritius,2020-03-25 03:00:00,42,2,0,03-24-2020
Niger,Niger,2020-03-25 03:00:00,3,0,0,03-24-2020
Nicaragua,Nicaragua,2020-03-25 03:00:00,2,0,0,03-24-2020
Papua New Guinea,Papua New Guinea,2020-03-25 03:00:00,1,0,0,03-24-2020
El Salvador,El Salvador,2020-03-25 03:00:00,5,0,0,03-24-2020
Somalia,Somalia,2020-03-25 03:00:00,1,0,0,03-24-2020
Syria,Syria,2020-03-25 03:00:00,1,0,0,03-24-2020
Chad,Chad,2020-03-25 03:00:00,3,0,0,03-24-2020
Timor-Leste,Timor-Leste,2020-03-25 03:00:00,1,0,0,03-24-2020
Tanzania,Tanzania,2020-03-25 03:00:00,12,0,0,03-24-2020
Uganda,Uganda,2020-03-25 03:00:00,9,0,0,03-24-2020
Zambia,Zambia,2020-03-25 03:00:00,3,0,0,03-24-2020
Zimbabwe,Zimbabwe,2020-03-25 03:00:00,3,1,0,03-24-2020
Italy,Italy,2020-03-24 18:00:00,69176,6820,8326,03-24-2020
Spain,Spain,2020-03-25 03:00:00,42058,2991,3794,03-24-2020
Iran,Iran,2020-03-24 14:00:00,24811,1934,8913,03-24-2020
France,France,2020-03-24 22:00:00,22622,1102,3288,03-24-2020
South Korea,South Korea,2020-03-24 11:00:00,9037,120,3507,03-24-2020
Switzerland,Switzerland,2020-03-24 20:00:00,9877,122,131,03-24-2020
United Kingdom,United Kingdom,2020-03-24 20:00:00,8164,423,140,03-24-2020
Netherlands,Netherlands,2020-03-24 22:00:00,5580,277,3,03-24-2020
Austria,Austria,2020-03-24 22:00:00,5283,28,9,03-24-2020
Belgium,Belgium,2020-03-24 11:00:00,4269,122,461,03-24-2020
Norway,Norway,2020-03-25 03:00:00,2866,12,6,03-24-2020
Portugal,Portugal,2020-03-24 18:00:00,2362,33,22,03-24-2020
Sweden,Sweden,2020-03-25 03:00:00,2299,40,16,03-24-2020
Australia,Australia,2020-03-25 03:00:00,2318,8,119,03-24-2020
Denmark,Denmark,2020-03-24 22:00:00,1718,32,36,03-24-2020
Malaysia,Malaysia,2020-03-24 20:00:00,1624,16,183,03-24-2020
Israel,Israel,2020-03-24 22:00:00,1930,3,53,03-24-2020
Turkey,Turkey,2020-03-24 22:00:00,1872,44,0,03-24-2020
Czech Republic,Czech Republic,2020-03-24 22:00:00,1394,3,10,03-24-2020
Japan,Japan,2020-03-24 20:00:00,1193,43,285,03-24-2020
Ireland,Ireland,2020-03-24 22:00:00,1329,7,5,03-24-2020
Pakistan,Pakistan,2020-03-24 20:00:00,972,7,18,03-24-2020
Luxembourg,Luxembourg,2020-03-24 18:00:00,1099,8,6,03-24-2020
Ecuador,Ecuador,2020-03-25 00:00:00,1082,27,3,03-24-2020
Thailand,Thailand,2020-03-24 11:00:00,827,4,52,03-24-2020
Finland,Finland,2020-03-24 14:00:00,792,1,10,03-24-2020
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10,03-24-2020
Poland,Poland,2020-03-24 22:00:00,901,10,1,03-24-2020
Iceland,Iceland,2020-03-24 14:00:00,648,2,51,03-24-2020
Indonesia,Indonesia,2020-03-24 11:00:00,686,55,30,03-24-2020
Romania,Romania,2020-03-24 22:00:00,794,11,79,03-24-2020
Saudi Arabia,Saudi Arabia,2020-03-24 14:00:00,767,1,28,03-24-2020
Singapore,Singapore,2020-03-24 14:00:00,558,2,156,03-24-2020
Qatar,Qatar,2020-03-24 20:00:00,526,0,41,03-24-2020
Philippines,Philippines,2020-03-24 14:00:00,552,35,20,03-24-2020
Slovenia,Slovenia,2020-03-24 14:00:00,480,4,3,03-24-2020
Russia,Russia,2020-03-24 14:00:00,495,1,22,03-24-2020
South Africa,South Africa,2020-03-24 11:00:00,554,0,4,03-24-2020
Estonia,Estonia,2020-03-24 11:00:00,369,0,7,03-24-2020
Bahrain,Bahrain,2020-03-24 20:00:00,392,3,177,03-24-2020
Egypt,Egypt,2020-03-24 20:00:00,402,20,80,03-24-2020
Mexico,Mexico,2020-03-24 11:00:00,367,4,4,03-24-2020
Croatia,Croatia,2020-03-24 18:00:00,382,1,5,03-24-2020
Panama,Panama,2020-03-25 03:00:00,443,6,1,03-24-2020
Lebanon,Lebanon,2020-03-24 20:00:00,318,4,8,03-24-2020
Iraq,Iraq,2020-03-24 14:00:00,316,27,75,03-24-2020
Serbia,Serbia,2020-03-24 18:00:00,303,3,15,03-24-2020
Dominican Republic,Dominican Republic,2020-03-24 18:00:00,312,6,3,03-24-2020
Algeria,Algeria,2020-03-24 20:00:00,264,19,65,03-24-2020
Armenia,Armenia,2020-03-25 00:00:00,249,0,14,03-24-2020
Kuwait,Kuwait,2020-03-24 11:00:00,191,0,39,03-24-2020
Bulgaria,Bulgaria,2020-03-24 18:00:00,218,3,3,03-24-2020
Slovakia,Slovakia,2020-03-24 11:00:00,204,0,7,03-24-2020
San Marino,San Marino,2020-03-24 14:00:00,187,21,4,03-24-2020
United Arab Emirates,United Arab Emirates,2020-03-24 18:00:00,248,2,45,03-24-2020
Latvia,Latvia,2020-03-24 11:00:00,197,0,1,03-24-2020
Uruguay,Uruguay,2020-03-25 03:00:00,189,0,0,03-24-2020
Hungary,Hungary,2020-03-24 11:00:00,187,9,21,03-24-2020
Lithuania,Lithuania,2020-03-24 22:00:00,209,2,1,03-24-2020
Costa Rica,Costa Rica,2020-03-24 20:00:00,177,2,2,03-24-2020
North Macedonia,North Macedonia,2020-03-24 14:00:00,148,2,1,03-24-2020
Vietnam,Vietnam,2020-03-24 18:00:00,134,0,17,03-24-2020
Andorra,Andorra,2020-03-24 14:00:00,164,1,1,03-24-2020
Morocco,Morocco,2020-03-24 20:00:00,170,5,6,03-24-2020
Jordan,Jordan,2020-03-24 22:00:00,154,0,1,03-24-2020
Cyprus,Cyprus,2020-03-24 20:00:00,124,3,3,03-24-2020
Moldova,Moldova,2020-03-24 18:00:00,125,1,2,03-24-2020
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-03-25 03:00:00,168,3,2,03-24-2020
Malta,Malta,2020-03-24 14:00:00,110,0,2,03-24-2020
Albania,Albania,2020-03-24 11:00:00,123,5,10,03-24-2020
Brunei,Brunei,2020-03-24 11:00:00,104,0,2,03-24-2020
Cambodia,Cambodia,2020-03-24 18:00:00,91,0,4,03-24-2020
Sri Lanka,Sri Lanka,2020-03-24 18:00:00,102,0,2,03-24-2020
Belarus,Belarus,2020-03-24 11:00:00,81,0,22,03-24-2020
Tunisia,Tunisia,2020-03-25 00:00:00,114,4,1,03-24-2020
Burkina Faso,Burkina Faso,2020-03-24 11:00:00,114,4,7,03-24-2020
Venezuela,Venezuela,2020-03-24 11:00:00,84,0,15,03-24-2020
New Zealand,New Zealand,2020-03-25 03:00:00,205,0,22,03-24-2020
Azerbaijan,Azerbaijan,2020-03-24 14:00:00,87,1,10,03-24-2020
Kazakhstan,Kazakhstan,2020-03-24 20:00:00,72,0,0,03-24-2020
Senegal,Senegal,2020-03-24 11:00:00,86,0,8,03-24-2020
Guadeloupe,Guadeloupe,2020-03-22 18:00:00,56,0,0,03-24-2020
Oman,Oman,2020-03-24 11:00:00,84,0,17,03-24-2020
Georgia (country),Georgia,2020-03-25 03:00:00,70,0,9,03-24-2020
Trinidad and Tobago,Trinidad and Tobago,2020-03-24 22:00:00,57,0,0,03-24-2020
Ukraine,Ukraine,2020-03-25 03:00:00,102,3,1,03-24-2020
Reunion,Reunion,2020-03-22 18:00:00,47,0,0,03-24-2020
Uzbekistan,Uzbekistan,2020-03-24 14:00:00,50,0,0,03-24-2020
Cameroon,Cameroon,2020-03-24 11:00:00,66,0,2,03-24-2020
Martinique,Martinique,2020-03-22 18:00:00,37,1,0,03-24-2020
Liechtenstein,Liechtenstein,2020-03-24 11:00:00,51,0,0,03-24-2020
Afghanistan,Afghanistan,2020-03-24 18:00:00,74,1,1,03-24-2020
Palestine,Palestine,2020-03-13 13:00:00,31,0,0,03-24-2020
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-03-24 11:00:00,45,2,0,03-24-2020
Bangladesh,Bangladesh,2020-03-24 11:00:00,39,4,5,03-24-2020
Nigeria,Nigeria,2020-03-24 20:00:00,44,1,2,03-24-2020
Honduras,Honduras,2020-03-24 11:00:00,30,0,0,03-24-2020
Bolivia,Bolivia,2020-03-24 20:00:00,29,0,0,03-24-2020
Paraguay,Paraguay,2020-03-24 11:00:00,27,2,0,03-24-2020
Cuba,Cuba,2020-03-24 22:00:00,48,1,1,03-24-2020
Ghana,Ghana,2020-03-24 22:00:00,53,2,0,03-24-2020
French Guiana,French Guiana,2020-03-22 18:00:00,18,0,6,03-24-2020
Rwanda,Rwanda,2020-03-24 22:00:00,40,0,0,03-24-2020
Guatemala,Guatemala,2020-03-24 20:00:00,21,1,0,03-24-2020
Jamaica,Jamaica,2020-03-24 11:00:00,21,1,2,03-24-2020
Togo,Togo,2020-03-24 14:00:00,20,0,1,03-24-2020
Kenya,Kenya,2020-03-24 14:00:00,25,0,0,03-24-2020
Cote d'Ivoire,Cote d'Ivoire,2020-03-24 20:00:00,73,0,2,03-24-2020
Maldives,Maldives,2020-03-24 11:00:00,13,0,5,03-24-2020
Monaco,Monaco,2020-03-24 11:00:00,23,0,1,03-24-2020
Ethiopia,Ethiopia,2020-03-24 11:00:00,12,0,0,03-24-2020
Mongolia,Mongolia,2020-03-22 18:00:00,10,0,0,03-24-2020
Guyana,Guyana,2020-03-25 00:00:00,7,1,0,03-24-2020
Seychelles,Seychelles,2020-03-21 02:00:00,7,0,0,03-24-2020
Suriname,Suriname,2020-03-24 22:00:00,7,0,0,03-24-2020
Gabon,Gabon,2020-03-24 11:00:00,6,1,0,03-24-2020
French Polynesia,French Polynesia,2020-03-14 17:00:00,3,0,0,03-24-2020
Namibia,Namibia,2020-03-24 22:00:00,7,0,2,03-24-2020
Bhutan,Bhutan,2020-03-21 02:00:00,2,0,0,03-24-2020
Saint Lucia,Saint Lucia,2020-03-24 11:00:00,3,0,0,03-24-2020
Sudan,Sudan,2020-03-24 14:00:00,3,1,0,03-24-2020
Nepal,Nepal,2020-03-22 18:00:00,2,0,1,03-24-2020
Guinea,Guinea,2020-03-24 11:00:00,4,0,0,03-24-2020
Aruba,Aruba,2020-03-14 01:00:00,2,0,0,03-24-2020
Jersey,Jersey,2020-03-14 18:00:00,2,0,0,03-24-2020
Mauritania,Mauritania,2020-03-22 18:00:00,2,0,0,03-24-2020
Antigua and Barbuda,Antigua and Barbuda,2020-03-24 11:00:00,3,0,0,03-24-2020
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-03-14 16:33:00,1,0,0,03-24-2020
Curacao,Curacao,2020-03-14 14:00:00,1,0,0,03-24-2020
Greenland,Greenland,2020-03-16 18:00:00,1,0,0,03-24-2020
Guernsey,Guernsey,2020-03-13 14:00:00,1,0,0,03-24-2020
Vatican City,Vatican City,2020-03-24 20:00:00,4,0,0,03-24-2020
Cayman Islands,Cayman Islands,2020-03-13 12:00:00,1,0,0,03-24-2020
Argentina,Argentina,2020-03-25 01:00:00 * CABA 147; Buenos Aires 102; Chaco 41; Cordoba 34; Santa Fe 20; Tierra del Fuego 10; Tucuman 7; Entre Rios 5; Mendoza 5; Rio Negro 4; Neuquen 3. Source: @SouthernVOID,387,6,51,03-24-2020
Brazil,Brazil,2020-03-25 02:00:00 * States Acre 17 Amazonas 47 Amapá 1 Pará 5 Rondônia 3 Roraima 2 Tocantins 7 Alagoas 7 Bahia 76 Ceara 182 Maranhão 8 Paraíba 3 Pernambuco 42 Piauí 6 Rio Grande do Norte 13 Sergipe 15 Espírito Santo 33 Minas Gerais 130 Rio de Janeiro 305 São Paulo 810 Distrito Federal 160 Goiás 27 Mato Grosso do Sul 23 Mato Grosso 7 Paraná 65 Santa Catarina 107 Rio Grande do Sul 98. Source: @HeidyBello,2201,46,2,03-24-2020
Canada,Canada,2020-03-25 01:00:00 * Completed Tests: 111137; Tests in Progress 13247; Provinces: Ontario 588; British Columbia 617; Alberta 358; Quebec 1013; Manitoba 21; Saskatchewan 72; Nova Scotia 51; New Brunswick 18; PEI 3; Newfoundland 35; Yukon 2; Northwest Territories 1; Repatriated CDN 13,2792,27,185,03-24-2020
Chile,Chile,2020-03-24 15:00:00 * Arica 2; Tarapaca 4; Antofagasta 13; Atacama 1; Coquimbo 11; Valparaiso 25; Metropolitana 540; O'Higgins 9; Maule 29; Ñuble 105; Biobio 73; Araucania 59; Los Rios 6; Los Lagos 36; Aysen 1; Magallanes 8. Source: @SouthernVOID,922,2,17,03-24-2020
Colombia,Colombia,2020-03-25 02:00:00 * Bogotá D.C. 120 Cundinamarca 21 Antioquia 52 Valle del Cauca 66 Bolívar 21 Atlántico 9 Magdalena 4 Cesar 2 Norte de Santander 11 Santander 3 Cauca 3 Caldas 9 Risaralda 17 Quindío 8 Huila 14 Tolima 8 Meta 7 Casanare 1 San Andrés y Providencia 1 Nariño 1. Source: @HeidyBello,378,3,6,03-24-2020
Germany,Germany,2020-03-25 01:00:00 * States (not updated after 31569) Baden-Württemberg 5996; Bavaria 6194; Berlin 1219; Brandenburg 436; Bremen 176; Hamburg 989; Hesse 1574; Mecklenburg-Vorpommern 202; Lower Saxony 1997; North Rhine-Westphalia 8749; Rhineland-Palatinate 1521; Saarland 402; Saxony 937; Saxony-Anhalt 336; Schleswig-Holstein 502; Thuringia 338; Source: @engmann,32986,157,3243,03-24-2020
Greece,Greece,2020-03-24 18:00:00 * Provinces: Attica 292; Aegean Islands 1; Thrace 9; Macedonia 42; Epirus 3; Thessaly 10; Peloponesse 59; Dodecanese 1; Central Greece 2; Crete 5; Ionian Islands 5; Undefined Location 314. Source: @bikerboyGR,743,20,32,03-24-2020
India,India,2020-03-24 15:00:00 * Maharashtra 101; Kerala 95; Karnataka 41; Telangana 35; Rajasthan 33; Uttar Pradesh 33; Gujarat 33; Delhi 31; Punjab 29; Haryana 28; Tamil Nadu 15; Ladakh 13; West Bengal 9; Andhra Pradesh 8; Chandigarh 7; Madhya Pradesh 7; Jammu and Kashmir 4; Uttarakhand 4; Himachal Pradesh 3; Bihar 3; Odisha 2; Puducherry 1; Chhattisgarh 1; Manipur 1,537,10,34,03-24-2020
Peru,Peru,2020-03-25 01:00:00 * Lima 322; Piura 19; Loreto 16; Junín 10; Arequipa 9; Callao 8; Lambayeque 8; Cusco 6; La Libertad 5; Ancash 4; Tumbes 3; Huanuco 2; Ica 2; Madre de Dios 1; San Martin 1. Source: @SouthernVOID,416,7,4,03-24-2020
USA (Aggregate Recovered),USA,2020-03-25 03:00:00,0,0,354,03-24-2020
New York,USA,2020-03-25 03:00:00 * CTY: New York 15597; Westchester 3891; Nassau 2869; Suffolk 1880; Rockland 671; Orange 498; Albany 146; Dutchess 124; Erie 114; Monroe 106; Putnam 82; Onondaga 60; Saratoga 53; Schenectady 44; Ulster 35; Rensselaer 33; Sullivan 23; Columbia 18; Tompkins 18; Oneida 10; Niagara 10; Broome 9; Steuben 8; Wayne 6; Clinton 6; Ontario 6; Madison 4; Greene 4; Wyoming 4; Herkimer 4; Delaware 3; Chenango 3; Essex 3; Montgomery 3; Chemung 3; Washington 3; Livingston 3; Hamilton 2; Warren 2; Chautauqua 2; Cayuga 2; Cortland 2; Oswego 2; Allegany 2; Jefferson 2; Schoharie 1; Otsego 1; St. Lawrence 1; Fulton 1; Genesee 1; Tioga 1,26376,271,0,03-24-2020
New Jersey,USA,2020-03-25 03:00:00 * CTY: Bergen 701; unknown 645; Essex 342; Monmouth 288; Middlesex 277; Union 246; Hudson 234; Passaic 216; Morris 204; Ocean 180; Somerset 102; Mercer 58; Camden 51; Burlington 42; Hunterdon 25; Gloucester 19; Sussex 18; Warren 15; Atlantic 6; Cape May 3; Cumberland 2; Salem 1,3675,44,0,03-24-2020
California,USA,2020-03-25 03:00:00 * CTY: Los Angeles 669; Santa Clara 375; San Diego 238; San Mateo 161; San Francisco 152; Orange 152; Alameda 135; Sacramento 88; Contra Costa 86; San Joaquin 60; Riverside 57; Marin 53; San Luis Obispo 42; Ventura 39; San Bernardino 38; Sonoma 34; Placer 26; Santa Barbara 24; Santa Cruz 24; Solano 24; Monterey 24; Tulare 17; Fresno 16; Kern 15; Stanislaus 11; Yolo 10; Imperial 9; San Benito 7; Madera 6; Humboldt 5; Butte 4; Nevada 4; El Dorado 3; Shasta 3; Yuba 3; Siskiyou 3; Napa 2; Amador 2; Mendocino 2; Mono 2; Calaveras 2; Merced 1,2628,54,0,03-24-2020
Washington,USA,2020-03-25 03:00:00 * CTY: King 1277; Snohomish 614; Pierce 138; Whatcom 64; unknown 51; Skagit 48; Yakima 47; Island 38; Spokane 33; Grant 27; Kitsap 20; Kittitas 18; Clark 16; Thurston 14; Benton 12; Chelan 10; Jefferson 9; Franklin 7; Klickitat 6; Clallam 4; Cowlitz 3; Douglas 2; Walla Walla 2; Lewis 2; Mason 2; Whitman 2; Stevens 1; Grays Harbor 1; Adams 1; Columbia 1; San Juan 1; Lincoln 1,2472,125,0,03-24-2020
Michigan,USA,2020-03-25 03:00:00 * CTY: Wayne 876; Oakland 428; Macomb 225; Washtenaw 50; Genesee 34; Kent 31; Ottawa 15; Ingham 15; Livingston 13; Monroe 12; Saginaw 8; Berrien 8; St. Clair 8; Jackson 6; Out of State 6; Clinton 5; Otsego 5; Midland 5; Calhoun 4; Grand Traverse 3; Eaton 3; Muskegon 3; Kalamazoo 3; Charlevoix 3; Newaygo 2; Emmet 2; Gladwin 2; Bay 2; Isabella 2; Not Reported 2; Barry 1; Allegan 1; Marquette 1; Tuscola 1; Hillsdale 1; Lapeer 1; Wexford 1; Leelanau 1; Kalkaska 1; Roscommon 1; Manistee 1; Montcalm 1; Clare 1; Chippewa 1,1795,24,0,03-24-2020
Illinois,USA,2020-03-25 03:00:00 * CTY: Cook 1194; Lake 111; DuPage 103; Will 28; Kane 24; McHenry 14; McLean 7; St. Clair 7; Winnebago 5; Sangamon 5; Champaign 4; Kankakee 4; Kendall 4; Peoria 3; LaSalle 3; Woodford 3; Clinton 3; Madison 2; Livingston 1; Monroe 1; Christian 1; Cumberland 1; Rock Island 1; Jackson 1; Jo Daviess 1; DeKalb 1; Washington 1; Adams 1; Whiteside 1; Grundy 1; Stephenson 1,1537,16,0,03-24-2020
Florida,USA,2020-03-25 03:00:00 * CTY: Miami-Dade 367; Broward 312; Palm Beach 104; Hillsborough 95; Orange 52; Duval 50; Pinellas 45; Collier 41; Alachua 37; Lee 34; Sarasota 26; Osceola 26; Seminole 25; St. Johns 24; Volusia 19; Manatee 16; Pasco 16; Okaloosa 14; Lake 14; Polk 13; Escambia 13; Indian River 12; Clay 10; Sumter 10; Walton 10; Brevard 9; Citrus 9; Leon 8; Hernando 7; Santa Rosa 6; St. Lucie 6; Martin 4; Highlands 4; Marion 4; Baker 4; Flagler 4; Columbia 3; Monroe 3; Charlotte 3; Putnam 2; Bradford 1; Gadsden 1; Bay 1; Jackson 1; Desoto 1; Nassau 1,1467,23,0,03-24-2020
Louisiana,USA,2020-03-25 03:00:00 * CTY: Orleans 675; Jefferson 293; East Baton Rouge 58; St. Tammany 52; Caddo 40; Ascension 36; St. John the Baptist 21; St. Bernard 19; Lafourche 16; St. Charles 15; Iberville 14; Terrebonne 14; unknown 12; Lafayette 12; Bossier 12; Rapides 10; St. James 9; Plaquemines 8; Ouachita 7; Livingston 6; De Soto 6; Calcasieu 5; West Baton Rouge 5; Tangipahoa 4; Webster 3; Washington 3; Avoyelles 3; St. Landry 3; Assumption 2; Allen 2; Lincoln 2; Natchitoches 2; Vernon 2; Beauregard 2; Iberia 2; St. Mary 2; Claiborne 2; Acadia 2; Evangeline 2; Catahoula 1; Grant 1; St. Martin 1; Bienville 1; Richland 1,1388,46,0,03-24-2020
Massachusetts,USA,2020-03-25 03:00:00 * CTY: Middlesex 304; Suffolk 234; Norfolk 129; Essex 118; unknown 85; Worcester 73; Plymouth 64; Barnstable 40; Berkshire 37; Bristol 31; Hampden 24; Franklin 10; Hampshire 8; Dukes and Nantucket 2,1159,11,0,03-24-2020
Georgia,USA,2020-03-25 03:00:00 * CTY: Fulton 191; DeKalb 107; Dougherty 101; Cobb 90; unknown 77; Bartow 76; Gwinnett 46; Cherokee 30; Carroll 26; Lee 24; Clayton 21; Clarke 17; Hall 16; Henry 13; Floyd 12; Douglas 12; Fayette 12; Richmond 11; Lowndes 11; Coweta 10; Forsyth 8; Polk 8; Rockdale 8; Gordon 8; Chatham 7; Paulding 6; Laurens 6; Troup 6; Newton 6; Columbia 6; Spalding 5; Houston 5; Oconee 5; Glynn 5; Early 5; Pickens 4; Worth 4; Tift 4; Muscogee 4; Bibb 4; Mitchell 4; Sumter 4; Monroe 3; Lumpkin 3; Terrell 3; Lamar 3; Crisp 3; Effingham 3; Peach 3; Baker 3; Baldwin 2; Butts 2; Bryan 2; Barrow 2; Stephens 2; Coffee 2; Colquitt 2; Whitfield 2; Seminole 2; Ben Hill 1; Fannin 1; Miller 1; Morgan 1; Irwin 1; Madison 1; Jasper 1; Dawson 1; Walton 1; Meriwether 1; Tattnall 1; Clinch 1; Harris 1; Randolph 1; Twiggs 1; Catoosa 1; Washington 1; Charlton 1; Macon 1; Liberty 1; Lincoln 1; Pierce 1; Chattooga 1; Burke 1; Pulaski 1; Camden 1; Heard 1; Telfair 1; Turner 1; Greene 1,1097,38,0,03-24-2020
